concept_IRI,canonical_label,kind_role,semantic_type,canonical_gloss,concise_form,pedagogical_form,expert_form,document_role_form,domain_tags,source_provenance
http://cll.niimm.ksu.ru/ontologies/mathematics#E541,Bernoulli method,kind,scalar,"Bernoulli method: A Bernoulli method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bernoulli method: A Bernoulli method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of bernoulli method as a Bernoulli method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bernoulli method denotes a Bernoulli method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, bernoulli method usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2264,Cyclic right ideal,kind,scalar,"Cyclic right ideal: A Cyclic right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Cyclic right ideal: A Cyclic right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of cyclic right ideal as a Cyclic right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Cyclic right ideal denotes a Cyclic right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, cyclic right ideal usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2263,Non-zero right ideal,kind,scalar,"Non-zero right ideal: A Non-zero right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Non-zero right ideal: A Non-zero right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of non-zero right ideal as a Non-zero right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Non-zero right ideal denotes a Non-zero right ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, non-zero right ideal usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2269,Fundamental ideal,kind,scalar,"Fundamental ideal: A Fundamental ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Fundamental ideal: A Fundamental ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of fundamental ideal as a Fundamental ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Fundamental ideal denotes a Fundamental ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, fundamental ideal usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2268,Essential ideal,kind,scalar,"Essential ideal: An Essential ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Essential ideal: An Essential ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of essential ideal as an Essential ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Essential ideal denotes an Essential ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, essential ideal usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2267,Reflected ideal,kind,scalar,"Reflected ideal: A Reflected ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Reflected ideal: A Reflected ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of reflected ideal as a Reflected ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Reflected ideal denotes a Reflected ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, reflected ideal usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1701,Tangent vector,kind,vector,Tangent vector: Tangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,Tangent vector: Tangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,Think of tangent vector as tangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,Tangent vector denotes tangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,"In a mathematical document, tangent vector usually signals a vector concept with provenance from OntoMathPRO.",linear-algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1702,Cotangent vector,kind,vector,Cotangent vector: Cotangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,Cotangent vector: Cotangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,Think of cotangent vector as cotangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,Cotangent vector denotes cotangent vector is a vector-related concept used to represent directed or component-based mathematical quantities.,"In a mathematical document, cotangent vector usually signals a vector concept with provenance from OntoMathPRO.",linear-algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1700,Gradient,kind,scalar,"Gradient: A Gradient is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Gradient: A Gradient is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of gradient as a Gradient is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Gradient denotes a Gradient is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, gradient usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E545,Broyden's method,kind,scalar,"Broyden's method: A Broyden's method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Broyden's method: A Broyden's method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of broyden's method as a Broyden's method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Broyden's method denotes a Broyden's method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, broyden's method usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E543,Brighton method,kind,scalar,"Brighton method: A Brighton method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Brighton method: A Brighton method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of brighton method as a Brighton method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Brighton method denotes a Brighton method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, brighton method usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E548,Wiener's technique of optimus linear filtering,kind,scalar,"Wiener's technique of optimus linear filtering: A Wiener's technique of optimus linear filtering is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Wiener's technique of optimus linear filtering: A Wiener's technique of optimus linear filtering is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of wiener's technique of optimus linear filtering as a Wiener's technique of optimus linear filtering is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Wiener's technique of optimus linear filtering denotes a Wiener's technique of optimus linear filtering is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, wiener's technique of optimus linear filtering usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E546,Bairstow method,kind,scalar,"Bairstow method: A Bairstow method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bairstow method: A Bairstow method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of bairstow method as a Bairstow method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bairstow method denotes a Bairstow method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, bairstow method usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2271,Ring,kind,scalar,"Ring: A Ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Ring: A Ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of ring as a Ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Ring denotes a Ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2270,Characteristic ideal,kind,scalar,"Characteristic ideal: A Characteristic ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Characteristic ideal: A Characteristic ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of characteristic ideal as a Characteristic ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Characteristic ideal denotes a Characteristic ideal is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, characteristic ideal usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2273,Artinean ring,kind,scalar,"Artinean ring: An Artinean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Artinean ring: An Artinean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of artinean ring as an Artinean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Artinean ring denotes an Artinean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, artinean ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2272,Arithmetic ring,kind,scalar,"Arithmetic ring: An Arithmetic ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Arithmetic ring: An Arithmetic ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of arithmetic ring as an Arithmetic ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Arithmetic ring denotes an Arithmetic ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, arithmetic ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E552,Bubnov Galerkin method,kind,scalar,"Bubnov Galerkin method: A Bubnov Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bubnov Galerkin method: A Bubnov Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of bubnov galerkin method as a Bubnov Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bubnov Galerkin method denotes a Bubnov Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, bubnov galerkin method usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2275,Associative ring,kind,scalar,"Associative ring: An Associative ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Associative ring: An Associative ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of associative ring as an Associative ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Associative ring denotes an Associative ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, associative ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2274,Archimedean ring,kind,scalar,"Archimedean ring: An Archimedean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Archimedean ring: An Archimedean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of archimedean ring as an Archimedean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Archimedean ring denotes an Archimedean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, archimedean ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E551,Galerkin method,kind,scalar,"Galerkin method: A Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Galerkin method: A Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of galerkin method as a Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Galerkin method denotes a Galerkin method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, galerkin method usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2277,Boolean ring,kind,scalar,"Boolean ring: A Boolean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Boolean ring: A Boolean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of boolean ring as a Boolean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Boolean ring denotes a Boolean ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, boolean ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2276,Binomial ring,kind,scalar,"Binomial ring: A Binomial ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Binomial ring: A Binomial ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of binomial ring as a Binomial ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Binomial ring denotes a Binomial ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, binomial ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2279,Dedekind ring,kind,scalar,"Dedekind ring: A Dedekind ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Dedekind ring: A Dedekind ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of dedekind ring as a Dedekind ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Dedekind ring denotes a Dedekind ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, dedekind ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2278,Absolutely idempotent ring,kind,scalar,"Absolutely idempotent ring: An Absolutely idempotent ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Absolutely idempotent ring: An Absolutely idempotent ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of absolutely idempotent ring as an Absolutely idempotent ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Absolutely idempotent ring denotes an Absolutely idempotent ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, absolutely idempotent ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1719,Dirac matrix,kind,matrix,Dirac matrix: A Dirac matrix is a matrix-related concept used to describe rectangular arrays or operations on them.,Dirac matrix: A Dirac matrix is a matrix-related concept used to describe rectangular arrays or operations on them.,Think of dirac matrix as a Dirac matrix is a matrix-related concept used to describe rectangular arrays or operations on them.,Dirac matrix denotes a Dirac matrix is a matrix-related concept used to describe rectangular arrays or operations on them.,"In a mathematical document, dirac matrix usually signals a matrix concept with provenance from OntoMathPRO.",linear-algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1718,Left-invariant tensor,kind,scalar,"Left-invariant tensor: A Left-invariant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Left-invariant tensor: A Left-invariant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of left-invariant tensor as a Left-invariant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Left-invariant tensor denotes a Left-invariant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, left-invariant tensor usually signals a scalar concept with provenance from OntoMathPRO.",linear-algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1717,Covector,kind,scalar,Covector: Covector is a vector-related concept used to represent directed or component-based mathematical quantities.,Covector: Covector is a vector-related concept used to represent directed or component-based mathematical quantities.,Think of covector as covector is a vector-related concept used to represent directed or component-based mathematical quantities.,Covector denotes covector is a vector-related concept used to represent directed or component-based mathematical quantities.,"In a mathematical document, covector usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1716,Covariantly constant tensor,role,scalar,"Covariantly constant tensor: A Covariantly constant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Covariantly constant tensor: A Covariantly constant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of covariantly constant tensor as a Covariantly constant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Covariantly constant tensor denotes a Covariantly constant tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, covariantly constant tensor usually signals a scalar concept with provenance from OntoMathPRO.",linear-algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1715,First fundamental form,kind,scalar,"First fundamental form: First fundamental form is a mathematical form used to encode geometric, algebraic, or analytic structure.","First fundamental form: First fundamental form is a mathematical form used to encode geometric, algebraic, or analytic structure.","Think of first fundamental form as first fundamental form is a mathematical form used to encode geometric, algebraic, or analytic structure.","First fundamental form denotes first fundamental form is a mathematical form used to encode geometric, algebraic, or analytic structure.","In a mathematical document, first fundamental form usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E519,Inner product algorithm,kind,operator,Inner product algorithm: An Inner product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,Inner product algorithm: An Inner product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,Think of inner product algorithm as an Inner product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,Inner product algorithm denotes an Inner product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,"In a mathematical document, inner product algorithm usually signals a operator concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1714,Contact form,kind,scalar,"Contact form: A Contact form is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Contact form: A Contact form is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of contact form as a Contact form is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Contact form denotes a Contact form is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, contact form usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E513,Christiansen-Sederberg method,kind,scalar,"Christiansen-Sederberg method: A Christiansen-Sederberg method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Christiansen-Sederberg method: A Christiansen-Sederberg method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of christiansen-sederberg method as a Christiansen-Sederberg method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Christiansen-Sederberg method denotes a Christiansen-Sederberg method is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, christiansen-sederberg method usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E514,Multiresolution tiling algorithm,kind,scalar,"Multiresolution tiling algorithm: A Multiresolution tiling algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Multiresolution tiling algorithm: A Multiresolution tiling algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of multiresolution tiling algorithm as a Multiresolution tiling algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Multiresolution tiling algorithm denotes a Multiresolution tiling algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, multiresolution tiling algorithm usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2280,Differential ring,kind,scalar,"Differential ring: A Differential ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Differential ring: A Differential ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of differential ring as a Differential ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Differential ring denotes a Differential ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, differential ring usually signals a scalar concept with provenance from OntoMathPRO.",calculus; algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E515,Algorithm of linear combination,kind,scalar,"Algorithm of linear combination: An Algorithm of linear combination is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Algorithm of linear combination: An Algorithm of linear combination is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of algorithm of linear combination as an Algorithm of linear combination is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Algorithm of linear combination denotes an Algorithm of linear combination is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, algorithm of linear combination usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E516,Minimum degree algorithm,kind,scalar,"Minimum degree algorithm: A Minimum degree algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Minimum degree algorithm: A Minimum degree algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of minimum degree algorithm as a Minimum degree algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Minimum degree algorithm denotes a Minimum degree algorithm is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, minimum degree algorithm usually signals a scalar concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E511,Vector sum algorithm,kind,vector,Vector sum algorithm: A Vector sum algorithm is a vector-related concept used to represent directed or component-based mathematical quantities.,Vector sum algorithm: A Vector sum algorithm is a vector-related concept used to represent directed or component-based mathematical quantities.,Think of vector sum algorithm as a Vector sum algorithm is a vector-related concept used to represent directed or component-based mathematical quantities.,Vector sum algorithm denotes a Vector sum algorithm is a vector-related concept used to represent directed or component-based mathematical quantities.,"In a mathematical document, vector sum algorithm usually signals a vector concept with provenance from OntoMathPRO.",linear-algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E512,Outer product algorithm,kind,operator,Outer product algorithm: An Outer product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,Outer product algorithm: An Outer product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,Think of outer product algorithm as an Outer product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,Outer product algorithm denotes an Outer product algorithm is a mathematical operation or operator that transforms one or more inputs into a result.,"In a mathematical document, outer product algorithm usually signals a operator concept with provenance from OntoMathPRO.",general-mathematics,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2288,Principal ideal ring,kind,scalar,"Principal ideal ring: A Principal ideal ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Principal ideal ring: A Principal ideal ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of principal ideal ring as a Principal ideal ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Principal ideal ring denotes a Principal ideal ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, principal ideal ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2287,Residue ring modulo,kind,scalar,"Residue ring modulo: A Residue ring modulo is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Residue ring modulo: A Residue ring modulo is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of residue ring modulo as a Residue ring modulo is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Residue ring modulo denotes a Residue ring modulo is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, residue ring modulo usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2286,Bezout ring,kind,scalar,"Bezout ring: A Bezout ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bezout ring: A Bezout ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of bezout ring as a Bezout ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Bezout ring denotes a Bezout ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, bezout ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2285,Ring without identity,kind,scalar,"Ring without identity: A Ring without identity is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Ring without identity: A Ring without identity is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of ring without identity as a Ring without identity is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Ring without identity denotes a Ring without identity is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, ring without identity usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2284,Cayley Dickson ring,kind,scalar,"Cayley Dickson ring: A Cayley Dickson ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Cayley Dickson ring: A Cayley Dickson ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of cayley dickson ring as a Cayley Dickson ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Cayley Dickson ring denotes a Cayley Dickson ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, cayley dickson ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2283,Coherence right ring,kind,scalar,"Coherence right ring: A Coherence right ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Coherence right ring: A Coherence right ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of coherence right ring as a Coherence right ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Coherence right ring denotes a Coherence right ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, coherence right ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E2281,Inverting ring,kind,scalar,"Inverting ring: An Inverting ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Inverting ring: An Inverting ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of inverting ring as an Inverting ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Inverting ring denotes an Inverting ring is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, inverting ring usually signals a scalar concept with provenance from OntoMathPRO.",algebra,OntoMathPRO
http://cll.niimm.ksu.ru/ontologies/mathematics#E1723,Killing tensor,kind,scalar,"Killing tensor: A Killing tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Killing tensor: A Killing tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Think of killing tensor as a Killing tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","Killing tensor denotes a Killing tensor is a mathematical concept used as a named object, value, or quantity in formal mathematical discourse.","In a mathematical document, killing tensor usually signals a scalar concept with provenance from OntoMathPRO.",linear-algebra,OntoMathPRO
